name,title,facility_name,place_supplement,category_names,event_date1,event_close_date1,event_date2,event_close_date2,event_date3,event_close_date3,event_date4,event_close_date4,event_date5,event_close_date5,event_date_supplement,body,event_uri,target,fee,nursery,capacity,advance_entry,advance_supplement,circle_name,sponsor_supplement,inquiry_email,inquiry_tel,inquiry_uri,memo,image_file_name,image_file_upload_path,image2_file_name,image2_file_upload_path,image3_file_name,image3_file_upload_path,append_file_name,append_file_upload_path,append2_file_name,append2_file_upload_path,append3_file_name,append3_file_upload_path,state
2021072000130 ,"子どもの才能発見講座
",,"あいホール3階301（中区住吉3-3-1）
",学ぶ,2021/8/26,,2021/8/27,,,,,,,,"10:00～12:00（受付9:40～50）
","第一部の講座ではサイグラムという分析心理学で子どもの個性や隠れた才能が分かります。
第二部の講座では子育て世代が気になる「これからのお金のこと」についてお金のプロが教えます。
",https://kodomonosainouhakken-hamamatu.jp/archives/607,第一子が12歳以下のお子様を育児中のママさん、パパさん限定,"無料
","あり
",各回10名,要,,,しずおかママ’s情報館,kosodate.info1@gmail.com,,https://kodomonosainouhakken-hamamatu.jp/,"※開催日　各2回開催のため　開催日1　2　と分けて登録しました。
※定員　HPに合わせました（7/20國井）",,,,,,,0826.pdf,/var/share/joruri/upload/cms/embedded_files/00/00/31/96/00003196/0003196.dat,,,,,public
2021071900042 ,子ども講座「かけっこ教室」,,佐鳴台協働センター　ホール,スポーツ,2021/9/11,,,,,,,,,,①9：00～10：30　　②10：30～12：00,"「コロナなまり」のキミ！俊足になりたいキミ！
まいとし大にんきのこうざ！
かけっこトレーニングで、メンタルと体幹をきたえよう！",https://www.city.hamamatsu.shizuoka.jp/c-sanarudai/form/r3/kakekko.html,"小学1年生～4年生
※講座等の参加者募集では、協働センターの地域にお住まいの方々を優先させていただくことがございます。",無料,,各回10人,要,,,佐鳴台協働センター,,053-447-4190,https://www.city.hamamatsu.shizuoka.jp/c-sanarudai/sanarudai.html,"
",,,,,,,,,,,,,public
2021071900035 ,子ども講座「夏休み絵画教室」,,佐鳴台協働センター　1階児童室,作る,2021/8/2,,2021/8/10,,,,,,,,10：00～12：00　＜2日間講座＞,"絵の宿題が2日で完成！しかも上手に！
林先生が、絵を上手にかくコツをいーっぱい教えてくれるよ！
かきたいものをかんがえてきてね！

①8月2日（月）～3日（火）
②8月10日（火）～11日（水）",https://www.city.hamamatsu.shizuoka.jp/documents/29971/kaiga.pdf,"小学1年生～6年生
※講座等の参加者募集では、協働センターの地域にお住まいの方々を優先させていただくことがございます。",,,各回12人,要,,,佐鳴台協働センター,,053-447-4190,https://www.city.hamamatsu.shizuoka.jp/c-sanarudai/sanarudai.html,"
",,,,,,,,,,,,,public
2021072200288 ,スポーツ教室　リトミック運動教室,,舞阪総合体育館（舞童夢）体育室（西区舞阪町舞阪2623-32）,スポーツ,2021/9/9,,,,,,,,,,15：45～16：45　10月21日までの木曜日（全6回）," 運動遊びや音楽を通して友達と一緒に楽しもう！
 楽しく簡単に実践できる運動遊びや、ピアノの音楽に合わせて体を動かしたり、マットや跳び箱などを使い、たくさんの運動にチャレンジしていきます。 
この機会にぜひ、みなさまご参加ください！",https://www.yuto-maisaka-sports.com/maisaka/event/event-20210402-1/,3歳以上の未就学児,"2,600円",,20人,要,,,舞阪総合体育館（舞童夢）,,053-597-2800,https://www.yuto-maisaka-sports.com/maisaka/,"https://www.city.hamamatsu.shizuoka.jp/w-machi/event/2021070485.html
開催日１：2021-08-09→2021-09-09（7/23木下）",,,,,,,,,,,,,public
2021072200271 ,マルシェ・ド・ソラモ,,ギャラリーモールソラモ,その他,2021/8/5,2021/8/6,2021/8/19,2021/8/21,2021/8/27,2021/8/28,,,,,9：00～15：00,三遠南信地域の農水産物、工芸品、郷土加工品、オリジナル雑貨などのPR・販売で地域の活性化を図ります。,https://marche-du-soramo.com/ギャラリーモール・ソラモ（マルシェ開催日程）/,,,,,不明,,,マルシェ・ド・ソラモ（事務局）,,,https://marche-du-soramo.com/,"https://hamamatsu-daisuki.net/topics/2021/07/20218.html
TELは個人だったため掲載省略しました。（7/22國井）
開催日２：2021-07-15→2021-08-19～2021-08-21（7/23木下）",,,,,,,,,,,,,public
2021072100151 ,鮎のつかみ取り体験,,アクティ森,"遊ぶ
食べる",2021/7/22,2021/7/25,2021/7/31,2021/8/1,2021/8/7,2021/8/15,2021/8/21,2021/8/22,2021/8/28,2021/8/29,①10：00　②11：00　③13：00　④14：00（各日4回開催）,"毎年大人気の夏のイベント“鮎のつかみ取り体験”を今年も開催します！！
水路を泳ぐ鮎を自分の手で捕まえ、食べる経験はステキな夏の思い出になることまちがいナシ☆
捕まえていただいた鮎はスタッフが炭火でじっくりと焼き上げます。

 ",http://actymori.jp/news/今年も鮎の季節がやってきました♪/,,1匹800円,,各回20名まで,要,完全予約制　当日の予約は受け付けておりません。,,アクティ森,info@actymori.jp,0538-85-0115,http://actymori.jp/,"https://hamamatsu-daisuki.net/topics/2021/07/2021-9.html
開催日２：2021-07-31～2021-08-01追加（7/23木下）",,,,,,,,,,,,,public
2021072100144 ,【9月26日まで】竜ヶ岩洞　あゆ狩り,,竜ヶ岩洞　あゆ狩り園（北区引佐町田畑193）,"遊ぶ
食べる",2021/7/24,,2021/9/26,,,,,,,,9：30～16：00（体験は1組30分）,"【開催期間：9月26日まで】
※7/17～8/31までは毎日開催
※9/1～26の平日はお休み

竜ヶ岩洞からすぐ近く、神宮寺川の横で期間限定でオープンするあゆ狩り園です。
水深の浅いいけすに放された鮎をつかみ取りできます。
＊捕まえた数の焼きあゆが召し上がれます。

",https://ryugashido-furusato.jimdofree.com/体験する/竜ヶ岩洞あゆ狩り園/,,750円　※3歳以上一律・一人一匹,,,不明,予約優先。予約なしの場合は体験できないことがございます。,,竜ヶ岩洞 あゆ狩り園,,053-543-1155,https://ryugashido-furusato.jimdofree.com/,"https://hamamatsu-daisuki.net/topics/2021/07/2021-9.html
※9/1～27の平日はお休み→※9/1～26の平日はお休み（7/23木下）",,,,,,,,,,,,,public
2021072100120 ,【10月24日まで】新居町観光協会　海湖館　体験イベント,,海湖館（湖西市新居町新居弁天）,"遊ぶ
食べる",2021/7/24,,2021/10/24,,,,,,,,,"【開催期間：10月24日までの土日祝】
※夏休み期間中（7/17～8/29）は月曜のみお休みとなります。

大人気のうなぎつかみ取り蒲焼き体験や、しらすの釜揚げ体験、浜名湖の魚のつかみ取り体験！
つかみどりした魚は、焼き魚･フライ･天ぷら･煮つけなどご希望で調理いたします！",https://araichokanko.com/2021/04/27/うなぎつかみ取り蒲焼き体験・しらすの釜揚げ体-3/,,体験内容により異なります。,,,要,,,海湖館きらく市食堂 ,,090-8186-1217,,"https://hamamatsu-daisuki.net/topics/2021/07/2021-9.html
【開催期間：10月24までの土日祝】→【開催期間：10月24日までの土日祝】（7/23木下）",,,,,,,,,,,,,public
2021072300063 ,企画展「自然が描き出す美　下田脂松細工」　●松を知ろう！クイズラリー,,みほしるべ　1階総合案内（清水区三保1338-45）,遊ぶ,2021/8/28,2021/8/29,,,,,,,,,各日15時まで随時受付,"松に関するクイズに挑戦！参加者にはみほしるべのポストカードをプレゼント！
企画展開催期間中の土日祝日に開催。

■企画展「自然が描き出す美　下田脂松細工」■
【開催期間：7月22日（木・祝）～9月20日（月・祝）】※年中無休

静岡県郷土工芸品に指定されている下田脂松細工（しもだやにまつざいく）は、伊豆の海岸で切り出される良質な材と、職人の優れた技術から生み出された工芸品です。黒松の脂が多い部分が用いられることで、美しい木目が際立つ一方で、木によって堅さが異なり、木目も複雑な黒松を扱うには、熟練の技を必要とします。黒松だけを指物とした工芸品は全国でも珍しく、次世代への技術継承や良質な材の減少といった点も含め、貴重なものとなっています。
今回の企画展では、下田脂松細工を通じて、受け継がれてきた伝統の美とともに、松の特徴や魅力を紹介します。",https://miho-no-matsubara.jp/event/archives/20210722shimodayanimatsuzaiku,,無料,,各日30名,不明,,,みほしるべ（三保松原文化創造センター）,,054-340-2100,https://miho-no-matsubara.jp/,"まなぼっとより　※9月以降は夏休み期間外なので、登録省略します。
開催日１：2021-08-28～2021-08-29追加（7/23木下）
",,,,,,,,,,,,,public
2021072000376 ,企画展「自然が描き出す美　下田脂松細工」　●松を知ろう！クイズラリー,,みほしるべ　1階総合案内（清水区三保1338-45）,遊ぶ,2021/7/22,2021/7/25,2021/7/31,2021/8/1,2021/8/7,2021/8/9,2021/8/14,2021/8/15,2021/8/21,2021/8/22,各日15時まで随時受付,"松に関するクイズに挑戦！参加者にはみほしるべのポストカードをプレゼント！
企画展開催期間中の土日祝日に開催。

■企画展「自然が描き出す美　下田脂松細工」■
【開催期間：7月22日（木・祝）～9月20日（月・祝）】※年中無休

静岡県郷土工芸品に指定されている下田脂松細工（しもだやにまつざいく）は、伊豆の海岸で切り出される良質な材と、職人の優れた技術から生み出された工芸品です。黒松の脂が多い部分が用いられることで、美しい木目が際立つ一方で、木によって堅さが異なり、木目も複雑な黒松を扱うには、熟練の技を必要とします。黒松だけを指物とした工芸品は全国でも珍しく、次世代への技術継承や良質な材の減少といった点も含め、貴重なものとなっています。
今回の企画展では、下田脂松細工を通じて、受け継がれてきた伝統の美とともに、松の特徴や魅力を紹介します。",https://miho-no-matsubara.jp/event/archives/20210722shimodayanimatsuzaiku,,無料,,各日30名,不明,,,みほしるべ（三保松原文化創造センター）,,054-340-2100,https://miho-no-matsubara.jp/,"まなぼっとより　※9月以降は夏休み期間外なので、登録省略します。
【開催期間：7月22日（木・祝）～年9月20日（月・祝）】→【開催期間：7月22日（木・祝）～9月20日（月・祝）】
開催日２：2021-09-20→2021-07-31～2021-08-01　開催日５：2021-08-28～2021-08-29→2021-08-21～2021-08-22（7/23木下）
",,,,,,,,,,,,,public
2021072000369 ,【9月20日まで】企画展「自然が描き出す美　下田脂松細工」,,みほしるべ　1階展示室内（清水区三保1338-45）,文化芸術,2021/7/22,,2021/9/20,,,,,,,,9：00～16：30,"【開催期間：7月22日（木・祝）～9月20日（月・祝）】※年中無休

静岡県郷土工芸品に指定されている下田脂松細工（しもだやにまつざいく）は、伊豆の海岸で切り出される良質な材と、職人の優れた技術から生み出された工芸品です。黒松の脂が多い部分が用いられることで、美しい木目が際立つ一方で、木によって堅さが異なり、木目も複雑な黒松を扱うには、熟練の技を必要とします。黒松だけを指物とした工芸品は全国でも珍しく、次世代への技術継承や良質な材の減少といった点も含め、貴重なものとなっています。
今回の企画展では、下田脂松細工を通じて、受け継がれてきた伝統の美とともに、松の特徴や魅力を紹介します。",https://miho-no-matsubara.jp/event/archives/20210722shimodayanimatsuzaiku,,無料,,,不明,,,みほしるべ（三保松原文化創造センター）,,054-340-2100,https://miho-no-matsubara.jp/,"まなぼっとより
【開催期間：7月22日（木・祝）～年9月20日（月・祝）】→【開催期間：7月22日（木・祝）～9月20日（月・祝）】（7/23木下）",,,,,,,,,,,,,public
2021072000185 ,夏休み子ども図書ウィーク　「折り紙遊び教室」,,静岡県立中央図書館,"遊ぶ
作る",2021/8/4,,,,,,,,,,13：30～15：00,"折り紙はみんなで楽しめます。
よく飛ぶ紙飛行機、夏の虫、魚、朝顔などの夏をテーマにした折り紙に挑戦します。",https://www.tosyokan.pref.shizuoka.jp/contents/info/2021/post_49.html#ori,小学生、保護者（小学校4年生以下は保護者同伴）,無料,,10人（先着順）,要,,,静岡県立中央図書館,webmaster@tosyokan.pref.shizuoka.jp,054-262-1242,https://www.tosyokan.pref.shizuoka.jp/,イベントURL：https://www.tosyokan.pref.shizuoka.jp/contents/info/2021/post_49.html#puro→ori（7/23木下）,,,,,,,,,,,,,public
2021071600355 ,ゆるやかワークショップin天竜  お母さんと赤ちゃんのエクササイズ,,"浜北文化センター　多目的室（本館２階） 
","学ぶ
スポーツ",2021/9/9,,,,,,,,,,10：30～11：30,"おうちでのお子さんとのコミュニケーション方法や遊び方を楽しく教わります。
赤ちゃんと一緒にエクササイズを行い、親子の絆を深めましょう。",https://www.hcf.or.jp/facilities/hkb/event/detail.php?id=25186&ym=202109,"3か月～1歳未満の赤ちゃんとお母さん
","大人ひとりにつき　600円
","なし
","15組（親子ペア）
",要,,,浜北文化センター,,053-586-5151,https://www.hcf.or.jp/facilities/hkb/,"https://www.city.hamamatsu.shizuoka.jp/hk-machi/event/2021070529.html
詳細待ち（7/16國井）",,,,,,,,,,,,,public
